"sim","scenario","threshold","method","first_crossing","posterior_at_crossing","effect_at_crossing","final_effect","type_m"
2683,"Null: 35% vs 35%",0.995,"Bayes scheduled Pr(benefit)>0.9950",NA,NA,NA,0.0181044866004216,NA
2683,"Null: 35% vs 35%",0.9954,"Bayes scheduled Pr(benefit)>0.9954",NA,NA,NA,0.0181044866004216,NA
2683,"Null: 35% vs 35%",0.999,"Bayes scheduled Pr(benefit)>0.9990",NA,NA,NA,0.0181044866004216,NA
2684,"Null: 35% vs 35%",0.975,"Bayes scheduled Pr(benefit)>0.9750",NA,NA,NA,0.0163568773234198,NA
2684,"Null: 35% vs 35%",0.98,"Bayes scheduled Pr(benefit)>0.9800",NA,NA,NA,0.0163568773234198,NA
2684,"Null: 35% vs 35%",0.985,"Bayes scheduled Pr(benefit)>0.9850",NA,NA,NA,0.0163568773234198,NA
2684,"Null: 35% vs 35%",0.99,"Bayes scheduled Pr(benefit)>0.9900",NA,NA,NA,0.0163568773234198,NA
2684,"Null: 35% vs 35%",0.995,"Bayes scheduled Pr(benefit)>0.9950",NA,NA,NA,0.0163568773234198,NA
2684,"Null: 35% vs 35%",0.9954,"Bayes scheduled Pr(benefit)>0.9954",NA,NA,NA,0.0163568773234198,NA
2684,"Null: 35% vs 35%",0.999,"Bayes scheduled Pr(benefit)>0.9990",NA,NA,NA,0.0163568773234198,NA
2685,"Null: 35% vs 35%",0.975,"Bayes scheduled Pr(benefit)>0.9750",NA,NA,NA,0.00736009732360093,NA
2685,"Null: 35% vs 35%",0.98,"Bayes scheduled Pr(benefit)>0.9800",NA,NA,NA,0.00736009732360093,NA
2685,"Null: 35% vs 35%",0.985,"Bayes scheduled Pr(benefit)>0.9850",NA,NA,NA,0.00736009732360093,NA
2685,"Null: 35% vs 35%",0.99,"Bayes scheduled Pr(benefit)>0.9900",NA,NA,NA,0.00736009732360093,NA
2685,"Null: 35% vs 35%",0.995,"Bayes scheduled Pr(benefit)>0.9950",NA,NA,NA,0.00736009732360093,NA
2685,"Null: 35% vs 35%",0.9954,"Bayes scheduled Pr(benefit)>0.9954",NA,NA,NA,0.00736009732360093,NA
2685,"Null: 35% vs 35%",0.999,"Bayes scheduled Pr(benefit)>0.9990",NA,NA,NA,0.00736009732360093,NA
2686,"Null: 35% vs 35%",0.975,"Bayes scheduled Pr(benefit)>0.9750",NA,NA,NA,-0.00966542750929356,NA
2686,"Null: 35% vs 35%",0.98,"Bayes scheduled Pr(benefit)>0.9800",NA,NA,NA,-0.00966542750929356,NA
2686,"Null: 35% vs 35%",0.985,"Bayes scheduled Pr(benefit)>0.9850",NA,NA,NA,-0.00966542750929356,NA
2686,"Null: 35% vs 35%",0.99,"Bayes scheduled Pr(benefit)>0.9900",NA,NA,NA,-0.00966542750929356,NA
2686,"Null: 35% vs 35%",0.995,"Bayes scheduled Pr(benefit)>0.9950",NA,NA,NA,-0.00966542750929356,NA
2686,"Null: 35% vs 35%",0.9954,"Bayes scheduled Pr(benefit)>0.9954",NA,NA,NA,-0.00966542750929356,NA
2686,"Null: 35% vs 35%",0.999,"Bayes scheduled Pr(benefit)>0.9990",NA,NA,NA,-0.00966542750929356,NA
2687,"Null: 35% vs 35%",0.975,"Bayes scheduled Pr(benefit)>0.9750",NA,NA,NA,-0.000207339829981279,NA
2687,"Null: 35% vs 35%",0.98,"Bayes scheduled Pr(benefit)>0.9800",NA,NA,NA,-0.000207339829981279,NA
2687,"Null: 35% vs 35%",0.985,"Bayes scheduled Pr(benefit)>0.9850",NA,NA,NA,-0.000207339829981279,NA
2687,"Null: 35% vs 35%",0.99,"Bayes scheduled Pr(benefit)>0.9900",NA,NA,NA,-0.000207339829981279,NA
2687,"Null: 35% vs 35%",0.995,"Bayes scheduled Pr(benefit)>0.9950",NA,NA,NA,-0.000207339829981279,NA
2687,"Null: 35% vs 35%",0.9954,"Bayes scheduled Pr(benefit)>0.9954",NA,NA,NA,-0.000207339829981279,NA
2687,"Null: 35% vs 35%",0.999,"Bayes scheduled Pr(benefit)>0.9990",NA,NA,NA,-0.000207339829981279,NA
2688,"Null: 35% vs 35%",0.975,"Bayes scheduled Pr(benefit)>0.9750",NA,NA,NA,0.010708575275604,NA
2688,"Null: 35% vs 35%",0.98,"Bayes scheduled Pr(benefit)>0.9800",NA,NA,NA,0.010708575275604,NA
2688,"Null: 35% vs 35%",0.985,"Bayes scheduled Pr(benefit)>0.9850",NA,NA,NA,0.010708575275604,NA
2688,"Null: 35% vs 35%",0.99,"Bayes scheduled Pr(benefit)>0.9900",NA,NA,NA,0.010708575275604,NA
2688,"Null: 35% vs 35%",0.995,"Bayes scheduled Pr(benefit)>0.9950",NA,NA,NA,0.010708575275604,NA
2688,"Null: 35% vs 35%",0.9954,"Bayes scheduled Pr(benefit)>0.9954",NA,NA,NA,0.010708575275604,NA
2688,"Null: 35% vs 35%",0.999,"Bayes scheduled Pr(benefit)>0.9990",NA,NA,NA,0.010708575275604,NA
2689,"Null: 35% vs 35%",0.975,"Bayes scheduled Pr(benefit)>0.9750",NA,NA,NA,0.00403312067687456,NA
2689,"Null: 35% vs 35%",0.98,"Bayes scheduled Pr(benefit)>0.9800",NA,NA,NA,0.00403312067687456,NA
2689,"Null: 35% vs 35%",0.985,"Bayes scheduled Pr(benefit)>0.9850",NA,NA,NA,0.00403312067687456,NA
2689,"Null: 35% vs 35%",0.99,"Bayes scheduled Pr(benefit)>0.9900",NA,NA,NA,0.00403312067687456,NA
2689,"Null: 35% vs 35%",0.995,"Bayes scheduled Pr(benefit)>0.9950",NA,NA,NA,0.00403312067687456,NA
2689,"Null: 35% vs 35%",0.9954,"Bayes scheduled Pr(benefit)>0.9954",NA,NA,NA,0.00403312067687456,NA
2689,"Null: 35% vs 35%",0.999,"Bayes scheduled Pr(benefit)>0.9990",NA,NA,NA,0.00403312067687456,NA
2690,"Null: 35% vs 35%",0.975,"Bayes scheduled Pr(benefit)>0.9750",NA,NA,NA,-0.0066914498141265,NA
2690,"Null: 35% vs 35%",0.98,"Bayes scheduled Pr(benefit)>0.9800",NA,NA,NA,-0.0066914498141265,NA
2690,"Null: 35% vs 35%",0.985,"Bayes scheduled Pr(benefit)>0.9850",NA,NA,NA,-0.0066914498141265,NA
2690,"Null: 35% vs 35%",0.99,"Bayes scheduled Pr(benefit)>0.9900",NA,NA,NA,-0.0066914498141265,NA
2690,"Null: 35% vs 35%",0.995,"Bayes scheduled Pr(benefit)>0.9950",NA,NA,NA,-0.0066914498141265,NA
2690,"Null: 35% vs 35%",0.9954,"Bayes scheduled Pr(benefit)>0.9954",NA,NA,NA,-0.0066914498141265,NA
2690,"Null: 35% vs 35%",0.999,"Bayes scheduled Pr(benefit)>0.9990",NA,NA,NA,-0.0066914498141265,NA
2691,"Null: 35% vs 35%",0.975,"Bayes scheduled Pr(benefit)>0.9750",897,0.989351601796996,0.0731889246926841,0.0378235142243151,1.93501122763559
2691,"Null: 35% vs 35%",0.98,"Bayes scheduled Pr(benefit)>0.9800",897,0.989351601796996,0.0731889246926841,0.0378235142243151,1.93501122763559
2691,"Null: 35% vs 35%",0.985,"Bayes scheduled Pr(benefit)>0.9850",897,0.989351601796996,0.0731889246926841,0.0378235142243151,1.93501122763559
2691,"Null: 35% vs 35%",0.99,"Bayes scheduled Pr(benefit)>0.9900",1793,0.99257940301859,0.0544957873383695,0.0378235142243151,1.44079122355417
2691,"Null: 35% vs 35%",0.995,"Bayes scheduled Pr(benefit)>0.9950",NA,NA,NA,0.0378235142243151,NA
2691,"Null: 35% vs 35%",0.9954,"Bayes scheduled Pr(benefit)>0.9954",NA,NA,NA,0.0378235142243151,NA
2691,"Null: 35% vs 35%",0.999,"Bayes scheduled Pr(benefit)>0.9990",NA,NA,NA,0.0378235142243151,NA
2692,"Null: 35% vs 35%",0.975,"Bayes scheduled Pr(benefit)>0.9750",NA,NA,NA,-0.0318367960658403,NA
2692,"Null: 35% vs 35%",0.98,"Bayes scheduled Pr(benefit)>0.9800",NA,NA,NA,-0.0318367960658403,NA
2692,"Null: 35% vs 35%",0.985,"Bayes scheduled Pr(benefit)>0.9850",NA,NA,NA,-0.0318367960658403,NA
2692,"Null: 35% vs 35%",0.99,"Bayes scheduled Pr(benefit)>0.9900",NA,NA,NA,-0.0318367960658403,NA
2692,"Null: 35% vs 35%",0.995,"Bayes scheduled Pr(benefit)>0.9950",NA,NA,NA,-0.0318367960658403,NA
2692,"Null: 35% vs 35%",0.9954,"Bayes scheduled Pr(benefit)>0.9954",NA,NA,NA,-0.0318367960658403,NA
2692,"Null: 35% vs 35%",0.999,"Bayes scheduled Pr(benefit)>0.9990",NA,NA,NA,-0.0318367960658403,NA
2693,"Null: 35% vs 35%",0.975,"Bayes scheduled Pr(benefit)>0.9750",2690,0.985936194423034,0.0399027982538622,0.0399027982538622,1
2693,"Null: 35% vs 35%",0.98,"Bayes scheduled Pr(benefit)>0.9800",2690,0.985936194423034,0.0399027982538622,0.0399027982538622,1
2693,"Null: 35% vs 35%",0.985,"Bayes scheduled Pr(benefit)>0.9850",2690,0.985936194423034,0.0399027982538622,0.0399027982538622,1
2693,"Null: 35% vs 35%",0.99,"Bayes scheduled Pr(benefit)>0.9900",NA,NA,NA,0.0399027982538622,NA
2693,"Null: 35% vs 35%",0.995,"Bayes scheduled Pr(benefit)>0.9950",NA,NA,NA,0.0399027982538622,NA
2693,"Null: 35% vs 35%",0.9954,"Bayes scheduled Pr(benefit)>0.9954",NA,NA,NA,0.0399027982538622,NA
2693,"Null: 35% vs 35%",0.999,"Bayes scheduled Pr(benefit)>0.9990",NA,NA,NA,0.0399027982538622,NA
2694,"Null: 35% vs 35%",0.975,"Bayes scheduled Pr(benefit)>0.9750",NA,NA,NA,0.000772901348928046,NA
2694,"Null: 35% vs 35%",0.98,"Bayes scheduled Pr(benefit)>0.9800",NA,NA,NA,0.000772901348928046,NA
2694,"Null: 35% vs 35%",0.985,"Bayes scheduled Pr(benefit)>0.9850",NA,NA,NA,0.000772901348928046,NA
2694,"Null: 35% vs 35%",0.99,"Bayes scheduled Pr(benefit)>0.9900",NA,NA,NA,0.000772901348928046,NA
2694,"Null: 35% vs 35%",0.995,"Bayes scheduled Pr(benefit)>0.9950",NA,NA,NA,0.000772901348928046,NA
2694,"Null: 35% vs 35%",0.9954,"Bayes scheduled Pr(benefit)>0.9954",NA,NA,NA,0.000772901348928046,NA
2694,"Null: 35% vs 35%",0.999,"Bayes scheduled Pr(benefit)>0.9990",NA,NA,NA,0.000772901348928046,NA
2695,"Null: 35% vs 35%",0.975,"Bayes scheduled Pr(benefit)>0.9750",NA,NA,NA,-0.00070977813352624,NA
2695,"Null: 35% vs 35%",0.98,"Bayes scheduled Pr(benefit)>0.9800",NA,NA,NA,-0.00070977813352624,NA
2695,"Null: 35% vs 35%",0.985,"Bayes scheduled Pr(benefit)>0.9850",NA,NA,NA,-0.00070977813352624,NA
2695,"Null: 35% vs 35%",0.99,"Bayes scheduled Pr(benefit)>0.9900",NA,NA,NA,-0.00070977813352624,NA
2695,"Null: 35% vs 35%",0.995,"Bayes scheduled Pr(benefit)>0.9950",NA,NA,NA,-0.00070977813352624,NA
2695,"Null: 35% vs 35%",0.9954,"Bayes scheduled Pr(benefit)>0.9954",NA,NA,NA,-0.00070977813352624,NA
2695,"Null: 35% vs 35%",0.999,"Bayes scheduled Pr(benefit)>0.9990",NA,NA,NA,-0.00070977813352624,NA
2696,"Null: 35% vs 35%",0.975,"Bayes scheduled Pr(benefit)>0.9750",NA,NA,NA,0.0313061090915523,NA
2696,"Null: 35% vs 35%",0.98,"Bayes scheduled Pr(benefit)>0.9800",NA,NA,NA,0.0313061090915523,NA
2696,"Null: 35% vs 35%",0.985,"Bayes scheduled Pr(benefit)>0.9850",NA,NA,NA,0.0313061090915523,NA
2696,"Null: 35% vs 35%",0.99,"Bayes scheduled Pr(benefit)>0.9900",NA,NA,NA,0.0313061090915523,NA
2696,"Null: 35% vs 35%",0.995,"Bayes scheduled Pr(benefit)>0.9950",NA,NA,NA,0.0313061090915523,NA
2696,"Null: 35% vs 35%",0.9954,"Bayes scheduled Pr(benefit)>0.9954",NA,NA,NA,0.0313061090915523,NA
2696,"Null: 35% vs 35%",0.999,"Bayes scheduled Pr(benefit)>0.9990",NA,NA,NA,0.0313061090915523,NA
2697,"Null: 35% vs 35%",0.975,"Bayes scheduled Pr(benefit)>0.9750",NA,NA,NA,0.00196632210423536,NA
2697,"Null: 35% vs 35%",0.98,"Bayes scheduled Pr(benefit)>0.9800",NA,NA,NA,0.00196632210423536,NA
2697,"Null: 35% vs 35%",0.985,"Bayes scheduled Pr(benefit)>0.9850",NA,NA,NA,0.00196632210423536,NA
2697,"Null: 35% vs 35%",0.99,"Bayes scheduled Pr(benefit)>0.9900",NA,NA,NA,0.00196632210423536,NA
2697,"Null: 35% vs 35%",0.995,"Bayes scheduled Pr(benefit)>0.9950",NA,NA,NA,0.00196632210423536,NA
2697,"Null: 35% vs 35%",0.9954,"Bayes scheduled Pr(benefit)>0.9954",NA,NA,NA,0.00196632210423536,NA
2697,"Null: 35% vs 35%",0.999,"Bayes scheduled Pr(benefit)>0.9990",NA,NA,NA,0.00196632210423536,NA
2698,"Null: 35% vs 35%",0.975,"Bayes scheduled Pr(benefit)>0.9750",NA,NA,NA,0.00261039147025122,NA
2698,"Null: 35% vs 35%",0.98,"Bayes scheduled Pr(benefit)>0.9800",NA,NA,NA,0.00261039147025122,NA
2698,"Null: 35% vs 35%",0.985,"Bayes scheduled Pr(benefit)>0.9850",NA,NA,NA,0.00261039147025122,NA
