"sim","mode","first_crossing","peak","final"
2319,"practical_naive",NA,1.4379308020612,0.0768296619510379
2319,"correct_conditional",NA,3.69238989597188,0.561297087577737
2320,"history_naive",14,9.95179864137315e+285,9.95179864137315e+285
2320,"practical_naive",NA,3.20461206541683,0.6593990387924
2320,"correct_conditional",NA,5.39662367165573,1.58703509995736
2321,"history_naive",14,1.00418143070701e+286,1.00418143070701e+286
2321,"practical_naive",NA,2.17192301411931,0.243126991883501
2321,"correct_conditional",NA,1.31591934252735,0.103718131468898
2322,"history_naive",14,9.6962604847065e+285,9.6962604847065e+285
2322,"practical_naive",NA,1.80353104370287,0.235255381902549
2322,"correct_conditional",NA,4.03512041865076,0.512703827175528
2323,"history_naive",14,7.0783774851578e+285,4.71891832343853e+285
2323,"practical_naive",NA,1.68075552326871,0.108681894328357
2323,"correct_conditional",NA,1.22358817585375,0.0934933483108868
2324,"history_naive",14,7.36739899516322e+285,4.91159933010882e+285
2324,"practical_naive",NA,1.01335996689161,0.208018038564028
2324,"correct_conditional",NA,1.01847276537274,0.283614483471188
2325,"history_naive",15,7.30866567831479e+285,4.87244378554319e+285
2325,"practical_naive",NA,1.67099093719284,0.198754391423177
2325,"correct_conditional",NA,1.76456740055224,0.876820504552679
2326,"history_naive",15,9.59013331701371e+285,9.59013331701371e+285
2326,"practical_naive",NA,1.24132353308459,0.126577500989301
2326,"correct_conditional",NA,1.14958548703479,0.294570107022572
2327,"history_naive",14,9.77418080072026e+285,9.77418080072026e+285
2327,"practical_naive",NA,2.70397331944144,0.279843789665934
2327,"correct_conditional",186,36.5635570858124,7.63461384048797
2328,"history_naive",14,7.25040058675314e+285,4.83360039116876e+285
2328,"practical_naive",NA,1.7095321405118,0.664254482276788
2328,"correct_conditional",NA,7.04753480433365,1.50575128962082
2329,"history_naive",14,9.86258988365346e+285,9.86258988365346e+285
2329,"practical_naive",NA,1.55539323307127,0.294308714133972
2329,"correct_conditional",NA,2.0533695885064,0.227659909926638
2330,"history_naive",15,9.75464221329963e+285,9.75464221329963e+285
2330,"practical_naive",NA,4.30209852025919,0.158915022956131
2330,"correct_conditional",NA,3.13412356721472,0.495560571868322
2331,"history_naive",15,7.33797357411435e+285,4.8919823827429e+285
2331,"practical_naive",NA,1.32001746596682,0.210039950797422
2331,"correct_conditional",NA,1.33705902245212,0.348968216393723
2332,"history_naive",14,7.36003159616806e+285,4.90668773077871e+285
2332,"practical_naive",NA,1.44765599888786,0.547486820669271
2332,"correct_conditional",NA,2.46352496084845,2.36334867717579
2333,"history_naive",15,9.78396476548579e+285,9.78396476548579e+285
2333,"practical_naive",NA,4.19882024720334,0.195909820625122
2333,"correct_conditional",NA,4.01282027930662,0.138497534292867
2334,"history_naive",14,7.41917769571337e+285,4.94611846380891e+285
2334,"practical_naive",NA,1.01898680853018,0.257306584901698
2334,"correct_conditional",NA,1.01521258102769,0.317944805943289
2335,"history_naive",15,7.19979978754782e+285,4.79986652503188e+285
2335,"practical_naive",NA,6.00765302324442,0.913777669368117
2335,"correct_conditional",NA,1.27083530170788,0.0949884614337764
2336,"history_naive",15,9.73514268351525e+285,9.73514268351525e+285
2336,"practical_naive",NA,1.32942363761647,0.2572252490733
2336,"correct_conditional",NA,2.82853792312208,0.600613360917332
2337,"history_naive",14,9.79375852400979e+285,9.79375852400979e+285
2337,"practical_naive",NA,1.05972641882387,0.209654547148084
2337,"correct_conditional",NA,1.02120565450362,0.372474770994505
2338,"history_naive",15,9.73514268351528e+285,9.73514268351528e+285
2338,"practical_naive",NA,1.33025016465877,0.261348096522247
2338,"correct_conditional",NA,1.19786844775729,0.17077394462236
2339,"history_naive",14,9.64787604797364e+285,9.64787604797364e+285
2339,"practical_naive",NA,1.21928347151101,0.706562671103014
2339,"correct_conditional",NA,2.41370893179644,1.26569528706149
2340,"history_naive",15,9.56139167787242e+285,9.56139167787242e+285
2340,"practical_naive",NA,2.22687706609032,0.121718284653273
2340,"correct_conditional",NA,1.81139500974782,0.149008986219759
2341,"history_naive",14,9.80356208609589e+285,9.80356208609589e+285
2341,"practical_naive",NA,1.00075929426926,0.209877222233599
2341,"correct_conditional",NA,1.04099441133382,0.318083362680229
2342,"history_naive",14,9.67687765999748e+285,9.67687765999748e+285
2342,"practical_naive",NA,1.91718633738203,0.150370325076986
2342,"correct_conditional",NA,1.33707748757349,0.183849038134839
2343,"history_naive",14,9.62858994375371e+285,9.62858994375371e+285
2343,"practical_naive",NA,1.25647121187951,0.472462631124797
2343,"correct_conditional",NA,1.33550892917081,0.770165787852398
2344,"history_naive",14,9.67687765999753e+285,9.67687765999753e+285
2344,"practical_naive",NA,2.10685768438182,0.601592511793687
2344,"correct_conditional",NA,10.6304301628921,1.48758386813761
2345,"history_naive",14,7.37477376893216e+285,4.91651584595477e+285
2345,"practical_naive",NA,1.17786532513483,0.195320277422799
2345,"correct_conditional",NA,1.17415770066736,0.439034175904805
2346,"history_naive",15,9.70596645115763e+285,9.70596645115763e+285
2346,"practical_naive",NA,15.4221773764881,3.50040203734377
2346,"correct_conditional",NA,14.987024107993,3.11078404305975
2347,"history_naive",14,9.69626048470644e+285,9.69626048470644e+285
2347,"practical_naive",NA,1.38355300808007,0.0332507961466212
2347,"correct_conditional",NA,3.83729795489392,0.320777825678678
2348,"history_naive",14,9.76440661991956e+285,9.76440661991956e+285
2348,"practical_naive",NA,2.08763050543509,0.212951334319082
2348,"correct_conditional",NA,1.74379593374569,0.130083582586144
2349,"history_naive",14,9.70596645115761e+285,9.70596645115761e+285
2349,"practical_naive",NA,1.28252494960966,0.516388404572355
2349,"correct_conditional",NA,1.17982190305909,0.660472889902574
2350,"history_naive",14,9.69626048470646e+285,9.69626048470646e+285
2350,"practical_naive",NA,2.27433359284364,0.390038086111983
2350,"correct_conditional",NA,5.59087837317517,3.52918768390936
2351,"history_naive",15,9.73514268351527e+285,9.73514268351527e+285
2351,"practical_naive",NA,2.90294542089686,0.373990226417024
2351,"correct_conditional",NA,2.17718574055071,1.18327239935848
2352,"history_naive",15,9.81337546155742e+285,9.81337546155742e+285
2352,"practical_naive",NA,1.1106300553578,0.214302788299705
2352,"correct_conditional",NA,1.09620897545261,0.342717249376353
2353,"history_naive",15,9.75464221329962e+285,9.75464221329962e+285
2353,"practical_naive",NA,12.166590535519,0.239571289352673
2353,"correct_conditional",NA,5.42058525108985,0.116755734318406
2354,"history_naive",15,9.63822817192569e+285,9.63822817192569e+285
2354,"practical_naive",NA,1.55002555804976,0.1666531256269
2354,"correct_conditional",NA,1.74723076180098,0.255687971043791
2355,"history_naive",14,9.63822817192568e+285,9.63822817192568e+285
2355,"practical_naive",NA,1.04458983306378,0.161709213493575
2355,"correct_conditional",NA,1.71576781252015,0.509967542964718
2356,"history_naive",14,9.65753358155517e+285,9.65753358155517e+285
2356,"practical_naive",NA,1.25046426639788,0.236160934955036
2356,"correct_conditional",NA,1.28086659581802,0.712397632106271
2357,"history_naive",14,9.49466239103828e+285,9.49466239103828e+285
2357,"practical_naive",NA,1.07766625915347,0.298908702358301
2357,"correct_conditional",NA,1.09234143801013,0.255232548547119
2358,"history_naive",14,9.62858994375376e+285,9.62858994375376e+285
2358,"practical_naive",NA,5.72587589306398,0.523653687260478
2358,"correct_conditional",NA,9.87560078349937,1.45682739427156
2359,"history_naive",15,9.47568256091863e+285,9.47568256091863e+285
2359,"practical_naive",NA,2.98033388035683,0.417000262650121
2359,"correct_conditional",NA,1.46251360726337,0.111762463197635
2360,"history_naive",15,7.16387271464589e+285,4.77591514309726e+285
2360,"practical_naive",NA,1.07626580492166,0.223662236239682
2360,"correct_conditional",NA,2.16262175627329,0.521485196515397
2361,"history_naive",14,9.7741808007203e+285,9.7741808007203e+285
2361,"practical_naive",NA,1.22774055792738,0.193573627765567
2361,"correct_conditional",NA,1.64537872502244,0.402417008278729
2362,"history_naive",15,9.76440661991957e+285,9.76440661991957e+285
2362,"practical_naive",NA,2.09052897900483,0.520399885858308
2362,"correct_conditional",NA,1.63675358368601,0.660590849938388
2363,"history_naive",15,7.10676192068894e+285,4.73784128045929e+285
2363,"practical_naive",NA,1.9041595404746,0.489687099415015
2363,"correct_conditional",NA,1.82174608106432,1.7626972115087
2364,"history_naive",15,9.87246234599947e+285,9.87246234599947e+285
2364,"practical_naive",NA,1.00016025641026,0.509574830883008
2364,"correct_conditional",NA,1.26394204105229,1.26394204105229
2365,"history_naive",14,7.19979978754779e+285,4.79986652503186e+285
2365,"practical_naive",NA,3.3604467142159,0.422569347570314
2365,"correct_conditional",NA,3.17448671166663,0.253309386634904
2366,"history_naive",15,9.76440661991958e+285,9.76440661991958e+285
2366,"practical_naive",NA,4.68471521472789,0.476001618411003
2366,"correct_conditional",NA,4.88126505599485,1.41583882606596
2367,"history_naive",15,9.84287456647607e+285,9.84287456647607e+285
2367,"practical_naive",NA,3.15264922884037,0.348081450188554
2367,"correct_conditional",NA,1.27265909852651,0.348342654027171
2368,"history_naive",14,7.17822198038471e+285,4.78548132025647e+285
2368,"practical_naive",NA,9.6248814163425,0.071975596612635
2368,"correct_conditional",NA,6.45001754102279,0.0164553515481865
2369,"history_naive",14,9.81337546155745e+285,9.81337546155745e+285
2369,"practical_naive",NA,1.00189884738572,0.204426349876979
2369,"correct_conditional",NA,1.0016,0.214889718244225
2370,"history_naive",14,7.38215592485702e+285,4.92143728323801e+285
2370,"practical_naive",NA,1.50848192285537,0.196240129581574
2370,"correct_conditional",NA,1.28720301027876,0.265959365089513
2371,"history_naive",14,9.56139167787245e+285,9.56139167787245e+285
2371,"practical_naive",NA,3.44363646630235,0.272983559723736
2371,"correct_conditional",NA,3.85869760855402,1.20504848202691
2372,"history_naive",14,7.26492316816631e+285,4.84328211211088e+285
2372,"practical_naive",NA,5.56814650368631,0.317013081616133
2372,"correct_conditional",NA,1.1622916395475,0.186813481448397
2373,"history_naive",15,7.36739899516323e+285,4.91159933010882e+285
2373,"practical_naive",NA,1.51525510412583,0.190110410920433
2373,"correct_conditional",NA,1.46723000342831,0.780171253198066
2374,"history_naive",15,7.19259998776024e+285,4.79506665850682e+285
2374,"practical_naive",NA,1.05873215249833,0.194241292327415
2374,"correct_conditional",NA,1.06719313745451,0.226314082074107
2375,"history_naive",14,9.74488757108636e+285,9.74488757108636e+285
2375,"practical_naive",NA,2.35480741229459,0.285943548402134
2375,"correct_conditional",NA,3.41279097031174,0.955504660614197
2376,"history_naive",14,7.27947483836819e+285,4.85298322557879e+285
2376,"practical_naive",NA,1.21967852875992,0.229742960248314
2376,"correct_conditional",NA,1.14147350021702,0.13312400586896
2377,"history_naive",15,9.73514268351527e+285,9.73514268351527e+285
2377,"practical_naive",NA,1.49070100316029,0.187512001031899
2377,"correct_conditional",NA,1.49785290490383,0.576999608321166
2378,"history_naive",14,9.85272729376978e+285,9.85272729376978e+285
2378,"practical_naive",NA,1.97331103901161,0.217973997963242
2378,"correct_conditional",NA,2.79050153899492,1.06609853322668
2379,"history_naive",15,7.22867112894421e+285,4.81911408596281e+285
2379,"practical_naive",NA,1.80791787603018,0.447271726531211
2379,"correct_conditional",NA,1.77586202562978,0.58714590406324
2380,"history_naive",14,9.88234469069017e+285,9.88234469069017e+285
2380,"practical_naive",NA,1.77964184889026,0.201353596545983
2380,"correct_conditional",NA,3.23643133923311,0.447839425007443
2381,"history_naive",15,9.59973305006377e+285,9.59973305006377e+285
2381,"practical_naive",NA,1.99645896633944,0.345691031035253
2381,"correct_conditional",NA,1.59300513652475,0.477228130675066
2382,"history_naive",15,7.36003159616807e+285,4.90668773077871e+285
2382,"practical_naive",NA,1.38871917936985,0.36957565661071
2382,"correct_conditional",NA,1.32692812969566,0.262077089350267
2383,"history_naive",14,9.84287456647606e+285,9.84287456647606e+285
2383,"practical_naive",NA,3.02481099613392,0.908449348594941
2383,"correct_conditional",NA,2.43495119729741,0.48299375208231
2384,"history_naive",14,9.76440661991952e+285,9.76440661991952e+285
2384,"practical_naive",NA,1.10790634756417,0.19070962338282
2384,"correct_conditional",NA,1.06730320118641,0.124971827482365
2385,"history_naive",15,9.73514268351525e+285,9.73514268351525e+285
2385,"practical_naive",NA,1.8848948315877,0.202770730598382
2385,"correct_conditional",NA,2.32113499256728,0.373459471091856
2386,"history_naive",15,9.76440661991957e+285,9.76440661991957e+285
2386,"practical_naive",NA,1.20226009861604,0.190813474569464
2386,"correct_conditional",NA,1.15228982629663,0.398555199528575
2387,"history_naive",15,7.2867615999682e+285,4.85784106664547e+285
2387,"practical_naive",NA,5.41913548097334,0.157340055495097
2387,"correct_conditional",NA,2.99128109475969,0.602316475292063
2388,"history_naive",15,9.66720078233759e+285,9.66720078233759e+285
2388,"practical_naive",NA,1.10851113392818,0.186530775532118
2388,"correct_conditional",NA,1.12258688659149,0.314354369457158
2389,"history_naive",14,7.2867615999682e+285,4.85784106664547e+285
2389,"practical_naive",NA,2.18824016704208,0.191360233061264
2389,"correct_conditional",NA,2.95369429161451,0.652382788383087
2390,"history_naive",14,9.81337546155752e+285,9.81337546155752e+285
2390,"practical_naive",NA,1.1645451703242,0.697880117849756
2390,"correct_conditional",NA,2.19119710211672,1.89395344457432
2391,"history_naive",14,7.22867112894429e+285,4.81911408596286e+285
2391,"practical_naive",NA,3.00851167994582,0.128155797433024
2391,"correct_conditional",NA,2.91753021758857,1.0789939055544
2392,"history_naive",15,7.16387271464593e+285,4.77591514309729e+285
2392,"practical_naive",NA,1.01816281088243,0.207370279446216
2392,"correct_conditional",NA,1.0114411586167,0.401983611802275
2393,"history_naive",14,7.19979978754779e+285,4.79986652503186e+285
2393,"practical_naive",NA,6.98280091331977,0.0711605192270694
2393,"correct_conditional",NA,1.94903470083204,0.0260234132622468
2394,"history_naive",14,9.61896135380997e+285,9.61896135380997e+285
2394,"practical_naive",NA,1.73098592922376,0.251384829822547
2394,"correct_conditional",NA,3.45273958823657,2.66562558942404
2395,"history_naive",14,7.24315018616643e+285,4.82876679077762e+285
2395,"practical_naive",NA,2.20847770024397,0.164370609801875
2395,"correct_conditional",NA,2.23701113439914,0.246118806838854
2396,"history_naive",14,9.79375852400977e+285,9.79375852400977e+285
2396,"practical_naive",NA,1.03184226655168,0.455880357812287
2396,"correct_conditional",NA,2.86406055369601,1.75043463378153
2397,"history_naive",14,7.21422101535749e+285,4.80948067690499e+285
2397,"practical_naive",NA,3.55058042147011,0.238955408998189
2397,"correct_conditional",NA,3.03010496944216,0.259703710246065
2398,"history_naive",15,9.69626048470642e+285,9.69626048470642e+285
2398,"practical_naive",1050,29.5774010732322,0.349897319394503
2398,"correct_conditional",1126,55.8232640140477,28.1087107673272
2399,"history_naive",14,9.71568213329088e+285,9.71568213329088e+285
2399,"practical_naive",1461,20.9296538182745,1.01350034461714
2399,"correct_conditional",NA,2.10672675435825,0.272116779698795
2400,"history_naive",14,9.52320344127505e+285,9.52320344127505e+285
