"sim","scenario","method","first_crossing","direction","statistic_at_crossing","effect_at_crossing","final_effect","type_m"
797,"Alternative: 35% vs 30%","Haybittle-Peto",2690,"benefit",3.36441646022498,0.0607794361525706,0.0607794361525706,1
797,"Alternative: 35% vs 30%","e-RTb adaptive",2452,"benefit",0.0619902120717782,0.0619902120717782,0.0607794361525706,1.01992081526009
797,"Alternative: 35% vs 30%","e-RTb design directional",1774,"benefit",0.0545683343502134,0.0545683343502134,0.0607794361525706,0.897809157249075
798,"Alternative: 35% vs 30%","OBF two-sided",2690,"benefit",3.26686710889051,0.0579139522438491,0.0579139522438491,1
798,"Alternative: 35% vs 30%","Pocock two-sided",2690,"benefit",3.26686710889051,0.0579139522438491,0.0579139522438491,1
798,"Alternative: 35% vs 30%","Haybittle-Peto",2690,"benefit",3.26686710889051,0.0579139522438491,0.0579139522438491,1
798,"Alternative: 35% vs 30%","e-RTb adaptive",2683,"benefit",0.0569539986506478,0.0569539986506478,0.0579139522438491,0.983424484843318
798,"Alternative: 35% vs 30%","e-RTb design directional",2287,"benefit",0.0469557782549908,0.0469557782549908,0.0579139522438491,0.810785250111779
799,"Alternative: 35% vs 30%","OBF two-sided",2690,"benefit",3.2631254844324,0.0587219687433141,0.0587219687433141,1
799,"Alternative: 35% vs 30%","Pocock two-sided",897,"benefit",2.50132930661352,0.0781038464601416,0.0587219687433141,1.33006178320672
799,"Alternative: 35% vs 30%","Haybittle-Peto",2690,"benefit",3.2631254844324,0.0587219687433141,0.0587219687433141,1
799,"Alternative: 35% vs 30%","e-RTb adaptive",2177,"benefit",0.057443028183168,0.057443028183168,0.0587219687433141,0.978220407327681
799,"Alternative: 35% vs 30%","e-RTb design directional",813,"benefit",0.0889709443099271,0.0889709443099271,0.0587219687433141,1.51512195885049
800,"Alternative: 35% vs 30%","OBF two-sided",1793,"benefit",2.63490288072092,0.0577652505039946,0.0531869964001735,1.08607844799836
800,"Alternative: 35% vs 30%","Pocock two-sided",897,"benefit",2.37264495875406,0.0735046900955923,0.0531869964001735,1.382004908541
800,"Alternative: 35% vs 30%","Haybittle-Peto",2690,"benefit",2.95931795596259,0.0531869964001735,0.0531869964001735,1
800,"Alternative: 35% vs 30%","e-RTb adaptive",NA,NA,NA,NA,0.0531869964001735,NA
800,"Alternative: 35% vs 30%","e-RTb design directional",1064,"benefit",0.0731410800113091,0.0731410800113091,0.0531869964001735,1.37516846149768
801,"Alternative: 35% vs 30%","OBF two-sided",1793,"benefit",3.18766078055801,0.0707838935061766,0.0654502729974429,1.08149118811074
801,"Alternative: 35% vs 30%","Pocock two-sided",1793,"benefit",3.18766078055801,0.0707838935061766,0.0654502729974429,1.08149118811074
801,"Alternative: 35% vs 30%","Haybittle-Peto",2690,"benefit",3.62259285320291,0.0654502729974429,0.0654502729974429,1
801,"Alternative: 35% vs 30%","e-RTb adaptive",1815,"benefit",0.0765255433317219,0.0765255433317219,0.0654502729974429,1.16921656437876
801,"Alternative: 35% vs 30%","e-RTb design directional",1442,"benefit",0.0614503405133893,0.0614503405133893,0.0654502729974429,0.938885931244169
802,"Alternative: 35% vs 30%","OBF two-sided",1793,"benefit",2.74197679462396,0.0604329262979696,0.0369646029589594,1.63488639023301
802,"Alternative: 35% vs 30%","Pocock two-sided",1793,"benefit",2.74197679462396,0.0604329262979696,0.0369646029589594,1.63488639023301
802,"Alternative: 35% vs 30%","Haybittle-Peto",2690,"benefit",2.04650460734914,0.0369646029589594,0.0369646029589594,1
802,"Alternative: 35% vs 30%","e-RTb adaptive",NA,NA,NA,NA,0.0369646029589594,NA
802,"Alternative: 35% vs 30%","e-RTb design directional",1484,"benefit",0.0600546760760379,0.0600546760760379,0.0369646029589594,1.62465362180989
803,"Alternative: 35% vs 30%","OBF two-sided",1793,"benefit",2.58784541465365,0.0570621257950882,0.055638259823581,1.02559149002902
803,"Alternative: 35% vs 30%","Pocock two-sided",1793,"benefit",2.58784541465365,0.0570621257950882,0.055638259823581,1.02559149002902
803,"Alternative: 35% vs 30%","Haybittle-Peto",2690,"benefit",3.0947593749772,0.055638259823581,0.055638259823581,1
803,"Alternative: 35% vs 30%","e-RTb adaptive",2593,"benefit",0.0545936118263552,0.0545936118263552,0.055638259823581,0.981224287018715
803,"Alternative: 35% vs 30%","e-RTb design directional",1266,"benefit",0.0679620379620378,0.0679620379620378,0.055638259823581,1.22149826715525
804,"Alternative: 35% vs 30%","OBF two-sided",1793,"benefit",2.70821412126708,0.0600355969331876,0.0608815798789339,0.986104451503581
804,"Alternative: 35% vs 30%","Pocock two-sided",897,"benefit",2.7809965768914,0.0863751805188988,0.0608815798789339,1.41874078646875
804,"Alternative: 35% vs 30%","Haybittle-Peto",2690,"benefit",3.35445773507758,0.0608815798789339,0.0608815798789339,1
804,"Alternative: 35% vs 30%","e-RTb adaptive",212,"benefit",0.228452939055175,0.228452939055175,0.0608815798789339,3.75241476173032
804,"Alternative: 35% vs 30%","e-RTb design directional",620,"benefit",0.110308450865727,0.110308450865727,0.0608815798789339,1.81185263399998
805,"Alternative: 35% vs 30%","OBF two-sided",NA,NA,NA,NA,0.0211585263685271,NA
805,"Alternative: 35% vs 30%","Pocock two-sided",NA,NA,NA,NA,0.0211585263685271,NA
805,"Alternative: 35% vs 30%","Haybittle-Peto",NA,NA,NA,NA,0.0211585263685271,NA
805,"Alternative: 35% vs 30%","e-RTb adaptive",NA,NA,NA,NA,0.0211585263685271,NA
805,"Alternative: 35% vs 30%","e-RTb design directional",NA,NA,NA,NA,0.0211585263685271,NA
806,"Alternative: 35% vs 30%","OBF two-sided",NA,NA,NA,NA,0.0161445132982134,NA
806,"Alternative: 35% vs 30%","Pocock two-sided",NA,NA,NA,NA,0.0161445132982134,NA
806,"Alternative: 35% vs 30%","Haybittle-Peto",NA,NA,NA,NA,0.0161445132982134,NA
806,"Alternative: 35% vs 30%","e-RTb adaptive",NA,NA,NA,NA,0.0161445132982134,NA
806,"Alternative: 35% vs 30%","e-RTb design directional",NA,NA,NA,NA,0.0161445132982134,NA
807,"Alternative: 35% vs 30%","OBF two-sided",2690,"benefit",3.82747192891829,0.0696584396230618,0.0696584396230618,1
807,"Alternative: 35% vs 30%","Pocock two-sided",2690,"benefit",3.82747192891829,0.0696584396230618,0.0696584396230618,1
807,"Alternative: 35% vs 30%","Haybittle-Peto",2690,"benefit",3.82747192891829,0.0696584396230618,0.0696584396230618,1
807,"Alternative: 35% vs 30%","e-RTb adaptive",NA,NA,NA,NA,0.0696584396230618,NA
807,"Alternative: 35% vs 30%","e-RTb design directional",2070,"benefit",0.0507630906291575,0.0507630906291575,0.0696584396230618,0.728742861652494
808,"Alternative: 35% vs 30%","OBF two-sided",1793,"benefit",2.51454141280056,0.0563560874343633,0.0522773061291035,1.07802202537344
808,"Alternative: 35% vs 30%","Pocock two-sided",897,"benefit",2.97243381023995,0.0929966242792986,0.0522773061291035,1.77891003124061
808,"Alternative: 35% vs 30%","Haybittle-Peto",2690,"benefit",2.86780504457998,0.0522773061291035,0.0522773061291035,1
808,"Alternative: 35% vs 30%","e-RTb adaptive",976,"benefit",0.103473662511622,0.103473662511622,0.0522773061291035,1.97932277260202
808,"Alternative: 35% vs 30%","e-RTb design directional",664,"benefit",0.106923974901503,0.106923974901503,0.0522773061291035,2.04532296743533
809,"Alternative: 35% vs 30%","OBF two-sided",2690,"benefit",3.40038406018696,0.0615144773290728,0.0615144773290728,1
809,"Alternative: 35% vs 30%","Pocock two-sided",2690,"benefit",3.40038406018696,0.0615144773290728,0.0615144773290728,1
809,"Alternative: 35% vs 30%","Haybittle-Peto",2690,"benefit",3.40038406018696,0.0615144773290728,0.0615144773290728,1
809,"Alternative: 35% vs 30%","e-RTb adaptive",NA,NA,NA,NA,0.0615144773290728,NA
809,"Alternative: 35% vs 30%","e-RTb design directional",2116,"benefit",0.049823644208906,0.049823644208906,0.0615144773290728,0.809949891021157
810,"Alternative: 35% vs 30%","OBF two-sided",2690,"benefit",3.46376694425527,0.0626841811123253,0.0626841811123253,1
810,"Alternative: 35% vs 30%","Pocock two-sided",2690,"benefit",3.46376694425527,0.0626841811123253,0.0626841811123253,1
810,"Alternative: 35% vs 30%","Haybittle-Peto",2690,"benefit",3.46376694425527,0.0626841811123253,0.0626841811123253,1
810,"Alternative: 35% vs 30%","e-RTb adaptive",2344,"benefit",0.0576213483375123,0.0576213483375123,0.0626841811123253,0.919232688614998
810,"Alternative: 35% vs 30%","e-RTb design directional",1996,"benefit",0.0512144968513048,0.0512144968513048,0.0626841811123253,0.817024262621096
811,"Alternative: 35% vs 30%","OBF two-sided",NA,NA,NA,NA,0.015731825366069,NA
811,"Alternative: 35% vs 30%","Pocock two-sided",NA,NA,NA,NA,0.015731825366069,NA
811,"Alternative: 35% vs 30%","Haybittle-Peto",NA,NA,NA,NA,0.015731825366069,NA
811,"Alternative: 35% vs 30%","e-RTb adaptive",NA,NA,NA,NA,0.015731825366069,NA
811,"Alternative: 35% vs 30%","e-RTb design directional",NA,NA,NA,NA,0.015731825366069,NA
812,"Alternative: 35% vs 30%","OBF two-sided",1793,"benefit",2.63094067050508,0.0586881472957424,0.0664638783269961,0.883008165834112
812,"Alternative: 35% vs 30%","Pocock two-sided",1793,"benefit",2.63094067050508,0.0586881472957424,0.0664638783269961,0.883008165834112
812,"Alternative: 35% vs 30%","Haybittle-Peto",2690,"benefit",3.67171368064688,0.0664638783269961,0.0664638783269961,1
812,"Alternative: 35% vs 30%","e-RTb adaptive",2045,"benefit",0.071527559778572,0.071527559778572,0.0664638783269961,1.07618696920849
812,"Alternative: 35% vs 30%","e-RTb design directional",1410,"benefit",0.0622499954659128,0.0622499954659128,0.0664638783269961,0.9365989020329
813,"Alternative: 35% vs 30%","OBF two-sided",1793,"benefit",2.65990097076444,0.0584647407752101,0.0413128883810129,1.41516952859873
813,"Alternative: 35% vs 30%","Pocock two-sided",1793,"benefit",2.65990097076444,0.0584647407752101,0.0413128883810129,1.41516952859873
813,"Alternative: 35% vs 30%","Haybittle-Peto",2690,"benefit",2.28509468923254,0.0413128883810129,0.0413128883810129,1
813,"Alternative: 35% vs 30%","e-RTb adaptive",1384,"benefit",0.0596238369470583,0.0596238369470583,0.0413128883810129,1.44322605568438
813,"Alternative: 35% vs 30%","e-RTb design directional",1036,"benefit",0.0720809565967748,0.0720809565967748,0.0413128883810129,1.7447571308014
814,"Alternative: 35% vs 30%","OBF two-sided",NA,NA,NA,NA,0.0274428529640595,NA
814,"Alternative: 35% vs 30%","Pocock two-sided",NA,NA,NA,NA,0.0274428529640595,NA
814,"Alternative: 35% vs 30%","Haybittle-Peto",NA,NA,NA,NA,0.0274428529640595,NA
814,"Alternative: 35% vs 30%","e-RTb adaptive",NA,NA,NA,NA,0.0274428529640595,NA
814,"Alternative: 35% vs 30%","e-RTb design directional",NA,NA,NA,NA,0.0274428529640595,NA
815,"Alternative: 35% vs 30%","OBF two-sided",1793,"benefit",2.49326949664417,0.0556209027907847,0.0413658901238822,1.34460790337671
815,"Alternative: 35% vs 30%","Pocock two-sided",1793,"benefit",2.49326949664417,0.0556209027907847,0.0413658901238822,1.34460790337671
815,"Alternative: 35% vs 30%","Haybittle-Peto",2690,"benefit",2.27429394996743,0.0413658901238822,0.0413658901238822,1
815,"Alternative: 35% vs 30%","e-RTb adaptive",537,"benefit",0.0906043081049367,0.0906043081049367,0.0413658901238822,2.1903144797222
815,"Alternative: 35% vs 30%","e-RTb design directional",1370,"benefit",0.0646430795503424,0.0646430795503424,0.0413658901238822,1.56271457852714
816,"Alternative: 35% vs 30%","OBF two-sided",2690,"benefit",2.0316502699053,0.0370687748783728,0.0370687748783728,1
816,"Alternative: 35% vs 30%","Pocock two-sided",NA,NA,NA,NA,0.0370687748783728,NA
816,"Alternative: 35% vs 30%","Haybittle-Peto",2690,"benefit",2.0316502699053,0.0370687748783728,0.0370687748783728,1
816,"Alternative: 35% vs 30%","e-RTb adaptive",NA,NA,NA,NA,0.0370687748783728,NA
816,"Alternative: 35% vs 30%","e-RTb design directional",2019,"benefit",0.0508038130827916,0.0508038130827916,0.0370687748783728,1.37052851758617
817,"Alternative: 35% vs 30%","OBF two-sided",2690,"benefit",2.09094079386348,0.0378117208363041,0.0378117208363041,1
817,"Alternative: 35% vs 30%","Pocock two-sided",NA,NA,NA,NA,0.0378117208363041,NA
817,"Alternative: 35% vs 30%","Haybittle-Peto",2690,"benefit",2.09094079386348,0.0378117208363041,0.0378117208363041,1
817,"Alternative: 35% vs 30%","e-RTb adaptive",NA,NA,NA,NA,0.0378117208363041,NA
817,"Alternative: 35% vs 30%","e-RTb design directional",NA,NA,NA,NA,0.0378117208363041,NA
818,"Alternative: 35% vs 30%","OBF two-sided",1793,"benefit",3.64663211683454,0.0799425115723462,0.0570013090278698,1.40246799478341
818,"Alternative: 35% vs 30%","Pocock two-sided",1793,"benefit",3.64663211683454,0.0799425115723462,0.0570013090278698,1.40246799478341
818,"Alternative: 35% vs 30%","Haybittle-Peto",1793,"benefit",3.64663211683454,0.0799425115723462,0.0570013090278698,1.40246799478341
818,"Alternative: 35% vs 30%","e-RTb adaptive",1572,"benefit",0.0715256914948718,0.0715256914948718,0.0570013090278698,1.25480787572616
818,"Alternative: 35% vs 30%","e-RTb design directional",1438,"benefit",0.0606468585577221,0.0606468585577221,0.0570013090278698,1.06395554053101
819,"Alternative: 35% vs 30%","OBF two-sided",NA,NA,NA,NA,0.0247042564953014,NA
819,"Alternative: 35% vs 30%","Pocock two-sided",NA,NA,NA,NA,0.0247042564953014,NA
819,"Alternative: 35% vs 30%","Haybittle-Peto",NA,NA,NA,NA,0.0247042564953014,NA
819,"Alternative: 35% vs 30%","e-RTb adaptive",NA,NA,NA,NA,0.0247042564953014,NA
819,"Alternative: 35% vs 30%","e-RTb design directional",NA,NA,NA,NA,0.0247042564953014,NA
820,"Alternative: 35% vs 30%","OBF two-sided",1793,"benefit",3.83950684286899,0.0850916939580187,0.0869781919745715,0.978310677955868
820,"Alternative: 35% vs 30%","Pocock two-sided",1793,"benefit",3.83950684286899,0.0850916939580187,0.0869781919745715,0.978310677955868
820,"Alternative: 35% vs 30%","Haybittle-Peto",1793,"benefit",3.83950684286899,0.0850916939580187,0.0869781919745715,0.978310677955868
820,"Alternative: 35% vs 30%","e-RTb adaptive",1510,"benefit",0.0734714445492071,0.0734714445492071,0.0869781919745715,0.844711103798143
820,"Alternative: 35% vs 30%","e-RTb design directional",1191,"benefit",0.0694292482093507,0.0694292482093507,0.0869781919745715,0.79823742748813
821,"Alternative: 35% vs 30%","OBF two-sided",NA,NA,NA,NA,0.018202130184849,NA
821,"Alternative: 35% vs 30%","Pocock two-sided",NA,NA,NA,NA,0.018202130184849,NA
821,"Alternative: 35% vs 30%","Haybittle-Peto",NA,NA,NA,NA,0.018202130184849,NA
821,"Alternative: 35% vs 30%","e-RTb adaptive",NA,NA,NA,NA,0.018202130184849,NA
821,"Alternative: 35% vs 30%","e-RTb design directional",NA,NA,NA,NA,0.018202130184849,NA
822,"Alternative: 35% vs 30%","OBF two-sided",2690,"benefit",2.55701797268906,0.046096654275093,0.046096654275093,1
822,"Alternative: 35% vs 30%","Pocock two-sided",2690,"benefit",2.55701797268906,0.046096654275093,0.046096654275093,1
822,"Alternative: 35% vs 30%","Haybittle-Peto",2690,"benefit",2.55701797268906,0.046096654275093,0.046096654275093,1
822,"Alternative: 35% vs 30%","e-RTb adaptive",NA,NA,NA,NA,0.046096654275093,NA
822,"Alternative: 35% vs 30%","e-RTb design directional",2121,"benefit",0.0493349101061651,0.0493349101061651,0.046096654275093,1.07024925956116
823,"Alternative: 35% vs 30%","OBF two-sided",2690,"benefit",2.13133190217334,0.0386271005517446,0.0386271005517446,1
823,"Alternative: 35% vs 30%","Pocock two-sided",NA,NA,NA,NA,0.0386271005517446,NA
823,"Alternative: 35% vs 30%","Haybittle-Peto",2690,"benefit",2.13133190217334,0.0386271005517446,0.0386271005517446,1
823,"Alternative: 35% vs 30%","e-RTb adaptive",NA,NA,NA,NA,0.0386271005517446,NA
823,"Alternative: 35% vs 30%","e-RTb design directional",NA,NA,NA,NA,0.0386271005517446,NA
824,"Alternative: 35% vs 30%","OBF two-sided",NA,NA,NA,NA,0.0205443975126714,NA
824,"Alternative: 35% vs 30%","Pocock two-sided",NA,NA,NA,NA,0.0205443975126714,NA
824,"Alternative: 35% vs 30%","Haybittle-Peto",NA,NA,NA,NA,0.0205443975126714,NA
824,"Alternative: 35% vs 30%","e-RTb adaptive",NA,NA,NA,NA,0.0205443975126714,NA
824,"Alternative: 35% vs 30%","e-RTb design directional",NA,NA,NA,NA,0.0205443975126714,NA
825,"Alternative: 35% vs 30%","OBF two-sided",2690,"benefit",2.06493723011948,0.0372409979957151,0.0372409979957151,1
825,"Alternative: 35% vs 30%","Pocock two-sided",NA,NA,NA,NA,0.0372409979957151,NA
825,"Alternative: 35% vs 30%","Haybittle-Peto",2690,"benefit",2.06493723011948,0.0372409979957151,0.0372409979957151,1
825,"Alternative: 35% vs 30%","e-RTb adaptive",NA,NA,NA,NA,0.0372409979957151,NA
825,"Alternative: 35% vs 30%","e-RTb design directional",NA,NA,NA,NA,0.0372409979957151,NA
826,"Alternative: 35% vs 30%","OBF two-sided",1793,"benefit",3.31080412467217,0.0740964005480135,0.0795794133923629,0.931100109807097
826,"Alternative: 35% vs 30%","Pocock two-sided",1793,"benefit",3.31080412467217,0.0740964005480135,0.0795794133923629,0.931100109807097
826,"Alternative: 35% vs 30%","Haybittle-Peto",1793,"benefit",3.31080412467217,0.0740964005480135,0.0795794133923629,0.931100109807097
826,"Alternative: 35% vs 30%","e-RTb adaptive",1161,"benefit",0.0877034680090706,0.0877034680090706,0.0795794133923629,1.10208739007226
826,"Alternative: 35% vs 30%","e-RTb design directional",1043,"benefit",0.0762145347041433,0.0762145347041433,0.0795794133923629,0.957716719126475
827,"Alternative: 35% vs 30%","OBF two-sided",NA,NA,NA,NA,0.0259842955098427,NA
827,"Alternative: 35% vs 30%","Pocock two-sided",NA,NA,NA,NA,0.0259842955098427,NA
827,"Alternative: 35% vs 30%","Haybittle-Peto",NA,NA,NA,NA,0.0259842955098427,NA
827,"Alternative: 35% vs 30%","e-RTb adaptive",NA,NA,NA,NA,0.0259842955098427,NA
827,"Alternative: 35% vs 30%","e-RTb design directional",1051,"benefit",0.076584998224599,0.076584998224599,0.0259842955098427,2.94735711405333
828,"Alternative: 35% vs 30%","OBF two-sided",2690,"benefit",2.86641813589829,0.0518447921647806,0.0518447921647806,1
828,"Alternative: 35% vs 30%","Pocock two-sided",2690,"benefit",2.86641813589829,0.0518447921647806,0.0518447921647806,1
828,"Alternative: 35% vs 30%","Haybittle-Peto",2690,"benefit",2.86641813589829,0.0518447921647806,0.0518447921647806,1
828,"Alternative: 35% vs 30%","e-RTb adaptive",2245,"benefit",0.0559270453957055,0.0559270453957055,0.0518447921647806,1.0787398899768
828,"Alternative: 35% vs 30%","e-RTb design directional",2010,"benefit",0.0523380225876759,0.0523380225876759,0.0518447921647806,1.00951359629966
829,"Alternative: 35% vs 30%","OBF two-sided",NA,NA,NA,NA,0.0285990738820932,NA
829,"Alternative: 35% vs 30%","Pocock two-sided",NA,NA,NA,NA,0.0285990738820932,NA
829,"Alternative: 35% vs 30%","Haybittle-Peto",NA,NA,NA,NA,0.0285990738820932,NA
829,"Alternative: 35% vs 30%","e-RTb adaptive",NA,NA,NA,NA,0.0285990738820932,NA
